SAP_Journal_document_nbr,SAP_Journal_credit_store,SAP_Journal_debit_store,SAP_journal_date,Transaction_Date,SAP_Journal_amount,SAP_Journal_credit_amt,SAP_Journal_debit_amt,SAP_journal_credit_account,SAP_journal_debit_amount,Transaction_Timestamp
0f6992a5c38e4c339578,109,508,2026-09-05,2026-09-05,318.06,318.06,318.06,,,2026-09-12 23:05:03
0c85ca6d3c00495f967f,106,508,2026-09-06,2026-09-06,250.58,250.58,250.58,,,2026-09-12 23:05:03
08d9fa1f091744bb8694,115,508,2026-09-07,2026-09-07,7410.23,7410.23,7410.23,,,2026-09-12 23:05:03
bec7bf5f71f94deda3ef,107,508,2026-09-08,2026-09-08,5971.1,5971.1,5971.1,,,2026-09-12 23:05:03
f0be04afa81c46a28e5b,103,508,2026-09-09,2026-09-09,3266.75,3266.75,3266.75,,,2026-09-12 23:05:03
4300b4220974479dbcbb,110,508,2026-08-11,2026-08-11,3474.41,3474.41,3474.41,,,2026-09-12 23:05:03
99e3fbd47bc04dccb153,110,508,2026-08-12,2026-08-12,36.26,36.26,36.26,,,2026-09-12 23:05:03
d208da8b803f4cdea2a0,117,508,2026-08-13,2026-08-13,1008.04,1008.04,1008.04,,,2026-09-12 23:05:03
5c7199443a0b4b409081,104,508,2026-08-14,2026-08-14,5240.35,5240.35,5240.35,,,2026-09-12 23:05:03
c1d65618c83c4f69a5c7,113,508,2026-08-15,2026-08-15,3451.52,3451.52,3451.52,,,2026-09-12 23:05:03
5d602e359444493b85aa,112,508,2026-08-16,2026-08-16,1962.18,1962.18,1962.18,,,2026-09-12 23:05:03
880330338faa481fa58e,114,508,2026-08-17,2026-08-17,4208.37,4208.37,4208.37,,,2026-09-12 23:05:03
05170f3436494a56b131,111,508,2026-08-18,2026-08-18,4812.52,4812.52,4812.52,,,2026-09-12 23:05:03
39d425c9f630406bba00,119,508,2026-08-19,2026-08-19,194.4,194.4,194.4,,,2026-09-12 23:05:03
e787e5d2ab0743c4ba78,104,508,2026-08-20,2026-08-20,5672.58,5672.58,5672.58,,,2026-09-12 23:05:03
546cf0c8b20044d8b9fc,105,508,2026-08-21,2026-08-21,284.08,284.08,284.08,,,2026-09-12 23:05:03
dd2b6f326a304cc6868b,114,508,2026-08-22,2026-08-22,1289,1289,1289,,,2026-09-12 23:05:03
7dc58c111a03492abc3b,112,508,2026-08-23,2026-08-23,4515.1,4515.1,4515.1,,,2026-09-12 23:05:03
46725e9abd58447595e5,112,508,2026-08-24,2026-08-24,690.4,690.4,690.4,,,2026-09-12 23:05:03
cd0d0ebab90b466b920f,115,508,2026-08-25,2026-08-25,121.66,121.66,121.66,,,2026-09-12 23:05:03
fb8a6adcd8bd45c9b826,113,508,2026-08-26,2026-08-26,396.36,396.36,396.36,,,2026-09-12 23:05:03
470a6e8e71034fae842b,115,508,2026-08-27,2026-08-27,2031.06,2031.06,2031.06,,,2026-09-12 23:05:03
5dc09420f12e486d92c9,110,508,2026-08-28,2026-08-28,71.55,71.55,71.55,,,2026-09-12 23:05:03
d8d4a2a47d4944d68bc2,104,508,2026-08-29,2026-08-29,3943.18,3943.18,3943.18,,,2026-09-12 23:05:03
cb25b44be4ea40e18b8f,116,508,2026-08-30,2026-08-30,2882.13,2882.13,2882.13,,,2026-09-12 23:05:03
14d71376865b4382a025,110,508,2026-08-31,2026-08-31,7176.28,7176.28,7176.28,,,2026-09-12 23:05:03
e1564d8fed164038a484,109,508,2026-09-01,2026-09-01,3875.43,3875.43,3875.43,,,2026-09-12 23:05:03
558cadaf98c24c068343,112,508,2026-09-02,2026-09-02,3508.6,3508.6,3508.6,,,2026-09-12 23:05:03
05c46fdf2b8148be95da,110,508,2026-09-03,2026-09-03,391.03,391.03,391.03,,,2026-09-12 23:05:03
553205f20e374522b03f,120,508,2026-09-04,2026-09-04,345.38,345.38,345.38,,,2026-09-12 23:05:03
3bdcab20911849878913,102,508,2026-09-05,2026-09-05,1859.49,1859.49,1859.49,,,2026-09-12 23:05:03
f67096fb58fe41d58213,104,508,2026-09-06,2026-09-06,260.87,260.87,260.87,,,2026-09-12 23:05:03
3b497a09f480445facfa,109,508,2026-09-07,2026-09-07,143.1,143.1,143.1,,,2026-09-12 23:05:03
53d2f0fa832542cd8ef5,113,508,2026-09-08,2026-09-08,1466.33,1466.33,1466.33,,,2026-09-12 23:05:03
853cc8bd45fb4c2aad26,101,508,2026-09-09,2026-09-09,139.54,139.54,139.54,,,2026-09-12 23:05:03
f1eb89e5702f4e33ad98,108,508,2026-08-11,2026-08-11,118.64,118.64,118.64,,,2026-09-12 23:05:03
c083b76f376043dd8b3e,118,508,2026-08-12,2026-08-12,4172.41,4172.41,4172.41,,,2026-09-12 23:05:03
a5a44441417c4afaba36,113,508,2026-08-13,2026-08-13,2731.7,2731.7,2731.7,,,2026-09-12 23:05:03
32311d7675df4620b3dd,114,508,2026-08-14,2026-08-14,808.58,808.58,808.58,,,2026-09-12 23:05:03
e67e06dc495c4f56af86,112,508,2026-08-15,2026-08-15,799.31,799.31,799.31,,,2026-09-12 23:05:03
70e6c97aaf0c4392b795,102,508,2026-08-16,2026-08-16,1246.33,1246.33,1246.33,,,2026-09-12 23:05:03
30974b5acd0c4e2c95a6,104,508,2026-08-17,2026-08-17,545.15,545.15,545.15,,,2026-09-12 23:05:03
e7c6bdfa3b6445ae8102,111,508,2026-08-18,2026-08-18,1728.43,1728.43,1728.43,,,2026-09-12 23:05:03
b0013cf90bfb4438aeaa,112,508,2026-08-19,2026-08-19,1035.49,1035.49,1035.49,,,2026-09-12 23:05:03
c13044c547a644279250,114,508,2026-08-20,2026-08-20,4142.56,4142.56,4142.56,,,2026-09-12 23:05:03
9b7d2c49d9f84fcf8f4b,119,508,2026-08-21,2026-08-21,2455.04,2455.04,2455.04,,,2026-09-12 23:05:03
75773fb73b4c42308abb,113,508,2026-08-22,2026-08-22,1042.63,1042.63,1042.63,,,2026-09-12 23:05:03
3378c17e0d064604901d,113,508,2026-08-23,2026-08-23,1037.86,1037.86,1037.86,,,2026-09-12 23:05:03
275a6ed2d714416f9466,107,508,2026-08-24,2026-08-24,4690.29,4690.29,4690.29,,,2026-09-12 23:05:03
aedbd5095d924d0abe8a,103,508,2026-08-25,2026-08-25,1563.15,1563.15,1563.15,,,2026-09-12 23:05:03
ac08f521ad9b48ca91ff,106,508,2026-08-26,2026-08-26,2334.93,2334.93,2334.93,,,2026-09-12 23:05:03
3e93c93b013048849267,117,508,2026-08-27,2026-08-27,1959.37,1959.37,1959.37,,,2026-09-12 23:05:03
f328daf4b5b94eb3929e,116,508,2026-08-28,2026-08-28,95.18,95.18,95.18,,,2026-09-12 23:05:03
8eb151f8c31040b49243,108,508,2026-08-29,2026-08-29,1325.12,1325.12,1325.12,,,2026-09-12 23:05:03
06c333e9e6bd47a4aae1,113,508,2026-08-30,2026-08-30,145.71,145.71,145.71,,,2026-09-12 23:05:03
a753e2d678d048aca72f,115,508,2026-08-31,2026-08-31,51.43,51.43,51.43,,,2026-09-12 23:05:03
17e717e437894465bd95,112,508,2026-09-01,2026-09-01,1834.51,1834.51,1834.51,,,2026-09-12 23:05:03
fea36986fccc4202ba85,111,508,2026-09-02,2026-09-02,587.34,587.34,587.34,,,2026-09-12 23:05:03
d4d56dc678d24d64a31d,105,508,2026-09-03,2026-09-03,6439.9,6439.9,6439.9,,,2026-09-12 23:05:03
d96766d920c94fd1a5d9,111,508,2026-09-04,2026-09-04,2708.37,2708.37,2708.37,,,2026-09-12 23:05:03
47eeba43bf53480aa339,101,508,2026-09-05,2026-09-05,2411.17,2411.17,2411.17,,,2026-09-12 23:05:03
8369ab98fcb0463ebf7d,117,508,2026-09-06,2026-09-06,3246.19,3246.19,3246.19,,,2026-09-12 23:05:03
9f3d51ca4f9249c69882,105,508,2026-09-07,2026-09-07,654.28,654.28,654.28,,,2026-09-12 23:05:03
e3747171e7c447479538,104,508,2026-09-08,2026-09-08,3488.35,3488.35,3488.35,,,2026-09-12 23:05:03
58fd4c1096cc47fda60d,101,508,2026-09-09,2026-09-09,504.11,504.11,504.11,,,2026-09-12 23:05:03
c21e952fc5c54d4db424,109,508,2026-08-11,2026-08-11,839.61,839.61,839.61,,,2026-09-12 23:05:03
cb821de2edd34fd8acbe,120,508,2026-08-12,2026-08-12,1592.19,1592.19,1592.19,,,2026-09-12 23:05:03
c76631b5e49c4eed9163,109,508,2026-08-13,2026-08-13,2832.88,2832.88,2832.88,,,2026-09-12 23:05:03
c20f0486117e436d9d13,110,508,2026-08-14,2026-08-14,544.22,544.22,544.22,,,2026-09-12 23:05:03
885f3d9698a44479a303,108,508,2026-08-15,2026-08-15,375.61,375.61,375.61,,,2026-09-12 23:05:03
e781c610abe34fe6b920,107,508,2026-08-16,2026-08-16,4269.52,4269.52,4269.52,,,2026-09-12 23:05:03
782b5996f1644164a10f,101,508,2026-08-17,2026-08-17,26.99,26.99,26.99,,,2026-09-12 23:05:03
22ba11eef0bf4157bd13,118,508,2026-08-18,2026-08-18,3316.16,3316.16,3316.16,,,2026-09-12 23:05:03
064e8e705aec4fba9b49,110,508,2026-08-19,2026-08-19,4310.7,4310.7,4310.7,,,2026-09-12 23:05:03
569f7024796040f6981a,120,508,2026-08-20,2026-08-20,3171.54,3171.54,3171.54,,,2026-09-12 23:05:03
00a45cccbc1b4deeb50c,108,508,2026-08-21,2026-08-21,2638.22,2638.22,2638.22,,,2026-09-12 23:05:03
b24a05c915654dab89eb,112,508,2026-08-22,2026-08-22,189.08,189.08,189.08,,,2026-09-12 23:05:03
c9ba57abc0cf40d0ac3b,117,508,2026-08-23,2026-08-23,5124.77,5124.77,5124.77,,,2026-09-12 23:05:03
abbb49c08930464d9ac6,111,508,2026-08-24,2026-08-24,3149.91,3149.91,3149.91,,,2026-09-12 23:05:03
5afbc27752d34a3b8a10,104,508,2026-08-25,2026-08-25,936.68,936.68,936.68,,,2026-09-12 23:05:03
422a8a2433b343a5b66c,107,508,2026-08-26,2026-08-26,424.09,424.09,424.09,,,2026-09-12 23:05:03
3a0b4282c401450595d4,119,508,2026-08-27,2026-08-27,1337.82,1337.82,1337.82,,,2026-09-12 23:05:03
441cfe2a139b44629e9e,112,508,2026-08-28,2026-08-28,1427.53,1427.53,1427.53,,,2026-09-12 23:05:03
58a353d6254448f8996c,114,508,2026-08-29,2026-08-29,907.46,907.46,907.46,,,2026-09-12 23:05:03
1873f0e230cc4d15b6d0,118,508,2026-08-30,2026-08-30,1916.88,1916.88,1916.88,,,2026-09-12 23:05:03
598c1e0252a94b26b9bf,103,508,2026-08-31,2026-08-31,832.99,832.99,832.99,,,2026-09-12 23:05:03
5b69554c1885476883ff,108,508,2026-09-01,2026-09-01,3959.15,3959.15,3959.15,,,2026-09-12 23:05:03
ceddb1236cbc436293f2,102,508,2026-09-02,2026-09-02,435.35,435.35,435.35,,,2026-09-12 23:05:03
05bae06319a64962829d,114,508,2026-09-03,2026-09-03,7206.55,7206.55,7206.55,,,2026-09-12 23:05:03
f597f9b522d14f438c82,101,508,2026-09-04,2026-09-04,397.52,397.52,397.52,,,2026-09-12 23:05:03
296a1f7effde49e8b019,110,508,2026-09-05,2026-09-05,3557.88,3557.88,3557.88,,,2026-09-12 23:05:03
d67184b23eab474bbd2d,106,508,2026-09-06,2026-09-06,7036.66,7036.66,7036.66,,,2026-09-12 23:05:03
580c9de3f3f44ba18f4f,119,508,2026-09-07,2026-09-07,176.69,176.69,176.69,,,2026-09-12 23:05:03
da64bad1c37e441cbb8f,114,508,2026-09-08,2026-09-08,2022.32,2022.32,2022.32,,,2026-09-12 23:05:03
a60b2d3f811a4b6f9e03,103,508,2026-09-09,2026-09-09,6694.45,6694.45,6694.45,,,2026-09-12 23:05:03
9c6ae3efaa1f42ceaf54,118,508,2026-08-11,2026-08-11,4017.41,4017.41,4017.41,,,2026-09-12 23:05:03
6f8ed43fca4747d8a3f0,120,508,2026-08-12,2026-08-12,1237.08,1237.08,1237.08,,,2026-09-12 23:05:03
12e69faac4cc49f28cae,111,508,2026-08-13,2026-08-13,67.4,67.4,67.4,,,2026-09-12 23:05:03
f64e46d04b5049f3aa8b,105,508,2026-08-14,2026-08-14,939.84,939.84,939.84,,,2026-09-12 23:05:03
badff33a1b364ff48089,115,508,2026-08-15,2026-08-15,5161.03,5161.03,5161.03,,,2026-09-12 23:05:03
ddfedc3bd9c04219840c,104,508,2026-08-16,2026-08-16,2039.87,2039.87,2039.87,,,2026-09-12 23:05:03
604688496b8541e588cc,118,508,2026-08-17,2026-08-17,6570.22,6570.22,6570.22,,,2026-09-12 23:05:03
5d34d55ed1254c3ab98a,118,508,2026-08-18,2026-08-18,2211.19,2211.19,2211.19,,,2026-09-12 23:05:03
4c16ac196426448db58a,115,508,2026-08-19,2026-08-19,4626.32,4626.32,4626.32,,,2026-09-12 23:05:03
3655c30be5244e48802b,102,508,2026-08-20,2026-08-20,1637.73,1637.73,1637.73,,,2026-09-12 23:05:03
93b6f0e6e732437b9d53,111,508,2026-08-21,2026-08-21,778.17,778.17,778.17,,,2026-09-12 23:05:03
e3602eab8c8a4d3b9043,104,508,2026-08-22,2026-08-22,1026.97,1026.97,1026.97,,,2026-09-12 23:05:03
2617921502184523b521,117,508,2026-08-23,2026-08-23,1261.05,1261.05,1261.05,,,2026-09-12 23:05:03
9fadc4c0d11b45149947,115,508,2026-08-24,2026-08-24,186.48,186.48,186.48,,,2026-09-12 23:05:03
766954052c504ceca8b4,107,508,2026-08-25,2026-08-25,331.82,331.82,331.82,,,2026-09-12 23:05:03
c766a71679c043839fca,117,508,2026-08-26,2026-08-26,3571.96,3571.96,3571.96,,,2026-09-12 23:05:03
ffa4afddc2154ee9bd70,114,508,2026-08-27,2026-08-27,2373.12,2373.12,2373.12,,,2026-09-12 23:05:03
9896d1809bde447582f1,106,508,2026-08-28,2026-08-28,540.75,540.75,540.75,,,2026-09-12 23:05:03
af6768b1011245fc8835,111,508,2026-08-29,2026-08-29,394.3,394.3,394.3,,,2026-09-12 23:05:03
8a2e1ffc6ce644be958e,112,508,2026-08-30,2026-08-30,953.72,953.72,953.72,,,2026-09-12 23:05:03
588b1d4b86a145369967,103,508,2026-08-31,2026-08-31,792.7,792.7,792.7,,,2026-09-12 23:05:03
06410d0e227049ffae4d,120,508,2026-09-01,2026-09-01,2989.58,2989.58,2989.58,,,2026-09-12 23:05:03
289ed13ffaca42f6942f,114,508,2026-09-02,2026-09-02,477.59,477.59,477.59,,,2026-09-12 23:05:03
1bbd32c5af2f4cb2ac8c,112,508,2026-09-03,2026-09-03,2486.13,2486.13,2486.13,,,2026-09-12 23:05:03
de276e15ac064456b764,111,508,2026-09-04,2026-09-04,84.66,84.66,84.66,,,2026-09-12 23:05:03
819fda51075347f2903b,118,508,2026-09-05,2026-09-05,3619.39,3619.39,3619.39,,,2026-09-12 23:05:03
a8f921a5bc41407986ae,102,508,2026-09-06,2026-09-06,1549.09,1549.09,1549.09,,,2026-09-12 23:05:03
d31f2cda8b554dff9331,102,508,2026-09-07,2026-09-07,1061.69,1061.69,1061.69,,,2026-09-12 23:05:03
3a4539d0ef3e43c5ae6d,107,508,2026-09-08,2026-09-08,2238.15,2238.15,2238.15,,,2026-09-12 23:05:03
5f1acfdd7e2b4d529a1a,117,508,2026-09-09,2026-09-09,327.53,327.53,327.53,,,2026-09-12 23:05:03
c7474766b0d14f0489db,112,508,2026-08-11,2026-08-11,2729.07,2729.07,2729.07,,,2026-09-12 23:05:03
28c73cca1bb648e5b603,114,508,2026-08-12,2026-08-12,166.58,166.58,166.58,,,2026-09-12 23:05:03
d6b3ca5b0b9a4941a742,106,508,2026-08-13,2026-08-13,708.69,708.69,708.69,,,2026-09-12 23:05:03
04fc4bf1abb0420aabb5,119,508,2026-08-14,2026-08-14,431.45,431.45,431.45,,,2026-09-12 23:05:03
df05e03217cf46849458,112,508,2026-08-15,2026-08-15,3476.36,3476.36,3476.36,,,2026-09-12 23:05:03
385496ef06aa45f58ed2,106,508,2026-08-16,2026-08-16,1923.42,1923.42,1923.42,,,2026-09-12 23:05:03
ad53702be33149c8802e,116,508,2026-08-17,2026-08-17,842.32,842.32,842.32,,,2026-09-12 23:05:03
0a604dc86c48460f857e,120,508,2026-08-18,2026-08-18,3887.91,3887.91,3887.91,,,2026-09-12 23:05:03
f2d182fabe0e4f7ba2b1,120,508,2026-08-19,2026-08-19,1787.82,1787.82,1787.82,,,2026-09-12 23:05:03
51595dc368cf4b71a20a,106,508,2026-08-20,2026-08-20,1587.69,1587.69,1587.69,,,2026-09-12 23:05:03
ec7d298a755f48b3bd48,107,508,2026-08-21,2026-08-21,4426.98,4426.98,4426.98,,,2026-09-12 23:05:03
a20a43eb60904ec489fe,114,508,2026-08-22,2026-08-22,2137.44,2137.44,2137.44,,,2026-09-12 23:05:03
60b607d46df247c990d1,104,508,2026-08-23,2026-08-23,1794.21,1794.21,1794.21,,,2026-09-12 23:05:03
c706677da7784534ad96,114,508,2026-08-24,2026-08-24,4546.04,4546.04,4546.04,,,2026-09-12 23:05:03
27df4b2926b84960bd51,109,508,2026-08-25,2026-08-25,1805.91,1805.91,1805.91,,,2026-09-12 23:05:03
7fbc63bf55d9492eb832,110,508,2026-08-26,2026-08-26,2688.29,2688.29,2688.29,,,2026-09-12 23:05:03
9aa23569ad274b0687be,104,508,2026-08-27,2026-08-27,1845.53,1845.53,1845.53,,,2026-09-12 23:05:03
32defd20cab94861bcb4,101,508,2026-08-28,2026-08-28,7734.42,7734.42,7734.42,,,2026-09-12 23:05:03
5bf47b4bbe494f48be61,107,508,2026-08-29,2026-08-29,1350.92,1350.92,1350.92,,,2026-09-12 23:05:03
9acc62a55128421e8085,116,508,2026-08-30,2026-08-30,5300.65,5300.65,5300.65,,,2026-09-12 23:05:03
37262a9a9ad74ccbaa90,108,508,2026-08-31,2026-08-31,8250.25,8250.25,8250.25,,,2026-09-12 23:05:03
43015d61989748fbac30,115,508,2026-09-01,2026-09-01,7856.7,7856.7,7856.7,,,2026-09-12 23:05:03
55277c8a2dcc40d1af3e,110,508,2026-09-02,2026-09-02,317.94,317.94,317.94,,,2026-09-12 23:05:03
278704d8c4ee4e1f8b58,112,508,2026-09-03,2026-09-03,1069.14,1069.14,1069.14,,,2026-09-12 23:05:03
3082885d2da346909f7d,110,508,2026-09-04,2026-09-04,3752.99,3752.99,3752.99,,,2026-09-12 23:05:03
c5c597c3eb4b40618d2d,120,508,2026-09-05,2026-09-05,8233.06,8233.06,8233.06,,,2026-09-12 23:05:03
8a598676a7924fbb90c1,104,508,2026-09-06,2026-09-06,198.09,198.09,198.09,,,2026-09-12 23:05:03
fc7024020c7c43c29dc3,117,508,2026-09-07,2026-09-07,8530.44,8530.44,8530.44,,,2026-09-12 23:05:03
38b4c2591ccf4f72b568,108,508,2026-09-08,2026-09-08,2067.63,2067.63,2067.63,,,2026-09-12 23:05:03
8db85ed28d8c4a558777,108,508,2026-09-09,2026-09-09,1886.37,1886.37,1886.37,,,2026-09-12 23:05:03
cdf4645c8de74857b70c,103,508,2026-08-11,2026-08-11,754.37,754.37,754.37,,,2026-09-12 23:05:03
49c5436b810c4dc4895f,119,508,2026-08-12,2026-08-12,2240.32,2240.32,2240.32,,,2026-09-12 23:05:03
c6018f0efad84093be42,102,508,2026-08-13,2026-08-13,234.24,234.24,234.24,,,2026-09-12 23:05:03
15542bb00ea54ee08a7f,103,508,2026-08-14,2026-08-14,1292.78,1292.78,1292.78,,,2026-09-12 23:05:03
d948066f90b042689096,116,508,2026-08-15,2026-08-15,1037.67,1037.67,1037.67,,,2026-09-12 23:05:03
76de69f593a44b1cb69a,111,508,2026-08-16,2026-08-16,62.05,62.05,62.05,,,2026-09-12 23:05:03
70f24ebb61544dc8ab8a,113,508,2026-08-17,2026-08-17,7180.69,7180.69,7180.69,,,2026-09-12 23:05:03
5541040182394cc3941c,113,508,2026-08-18,2026-08-18,2940.82,2940.82,2940.82,,,2026-09-12 23:05:03
12f28fa138894a1ab92a,119,508,2026-08-19,2026-08-19,1197.3,1197.3,1197.3,,,2026-09-12 23:05:03
be50c85464b1452d8078,108,508,2026-08-20,2026-08-20,2223.27,2223.27,2223.27,,,2026-09-12 23:05:03
5ee2a73bad9a461e94f8,117,508,2026-08-21,2026-08-21,1861.33,1861.33,1861.33,,,2026-09-12 23:05:03
ad60cc64e2cd4ea28ded,101,508,2026-08-22,2026-08-22,4893.34,4893.34,4893.34,,,2026-09-12 23:05:03
53876c98aa1b458d87c9,108,508,2026-08-23,2026-08-23,703.56,703.56,703.56,,,2026-09-12 23:05:03
d95602f0a67f498e90aa,114,508,2026-08-24,2026-08-24,4464.11,4464.11,4464.11,,,2026-09-12 23:05:03
3de343142c7942a19d06,116,508,2026-08-25,2026-08-25,1450.82,1450.82,1450.82,,,2026-09-12 23:05:03
83d230a179f346ba96c1,102,508,2026-08-26,2026-08-26,472.98,472.98,472.98,,,2026-09-12 23:05:03
817807fe97de4f159c40,119,508,2026-08-27,2026-08-27,1915.83,1915.83,1915.83,,,2026-09-12 23:05:03
36eec2ee31544e99a8bc,102,508,2026-08-28,2026-08-28,1444.48,1444.48,1444.48,,,2026-09-12 23:05:03
bec784601c104ecf9455,113,508,2026-08-29,2026-08-29,754.04,754.04,754.04,,,2026-09-12 23:05:03
a4d7fa99a0e04e8b94d7,120,508,2026-08-30,2026-08-30,2189.8,2189.8,2189.8,,,2026-09-12 23:05:03
87d97990f35444e7830b,107,508,2026-08-31,2026-08-31,8622.11,8622.11,8622.11,,,2026-09-12 23:05:03
4cabf756d1ee4167b4b4,104,508,2026-09-01,2026-09-01,4866.67,4866.67,4866.67,,,2026-09-12 23:05:03
30aaafc6f0c5422393b7,115,508,2026-09-02,2026-09-02,93.04,93.04,93.04,,,2026-09-12 23:05:03
f6810658ad614344b3f8,103,508,2026-09-03,2026-09-03,4285.42,4285.42,4285.42,,,2026-09-12 23:05:03
670f8df570e343ad8813,120,508,2026-09-04,2026-09-04,2206.78,2206.78,2206.78,,,2026-09-12 23:05:03
0e087bb150964cb398ce,109,508,2026-09-05,2026-09-05,795.16,795.16,795.16,,,2026-09-12 23:05:03
5fbc0c423d344e22a401,113,508,2026-09-06,2026-09-06,236.48,236.48,236.48,,,2026-09-12 23:05:03
fcd782699d9b4a9a8d3e,102,508,2026-09-07,2026-09-07,1178.61,1178.61,1178.61,,,2026-09-12 23:05:03
70a4197205f741a59498,103,508,2026-09-08,2026-09-08,2179.02,2179.02,2179.02,,,2026-09-12 23:05:03
fe6bafb8bdc84d66a9ef,110,508,2026-09-09,2026-09-09,1596.91,1596.91,1596.91,,,2026-09-12 23:05:03
a84f302bbe144da0a85c,109,509,2026-08-11,2026-08-11,1259.61,1259.61,1259.61,,,2026-09-12 23:05:03
a5597790e7d546d98963,106,509,2026-08-12,2026-08-12,2704.34,2704.34,2704.34,,,2026-09-12 23:05:03
c44fe28df9ca406e89ad,116,509,2026-08-13,2026-08-13,452.87,452.87,452.87,,,2026-09-12 23:05:03
857a7082371e4ce89d4e,114,509,2026-08-14,2026-08-14,6258.68,6258.68,6258.68,,,2026-09-12 23:05:03
72ab6e1374564f8fa05a,112,509,2026-08-15,2026-08-15,1005.87,1005.87,1005.87,,,2026-09-12 23:05:03
6f56f1870f084d5bab6f,107,509,2026-08-16,2026-08-16,5709.98,5709.98,5709.98,,,2026-09-12 23:05:03
e3b5c4e78c86483ebc0a,107,509,2026-08-17,2026-08-17,674.92,674.92,674.92,,,2026-09-12 23:05:03
846e31eef7e14a35ae3a,110,509,2026-08-18,2026-08-18,2178.18,2178.18,2178.18,,,2026-09-12 23:05:03
de52621cf6094b6a84d6,103,509,2026-08-19,2026-08-19,146.26,146.26,146.26,,,2026-09-12 23:05:03
c351511ad1fd4cd39339,106,509,2026-08-20,2026-08-20,240.6,240.6,240.6,,,2026-09-12 23:05:03
510c5c8749064c51bbf7,116,509,2026-08-21,2026-08-21,5612.91,5612.91,5612.91,,,2026-09-12 23:05:03
ca68561c75454203a801,117,509,2026-08-22,2026-08-22,3760.4,3760.4,3760.4,,,2026-09-12 23:05:03
b8fb1bedcfec47b582cd,107,509,2026-08-23,2026-08-23,470.55,470.55,470.55,,,2026-09-12 23:05:03
e2572310a0d743db8585,108,509,2026-08-24,2026-08-24,95.21,95.21,95.21,,,2026-09-12 23:05:03
90beb997ec8c4810a9a4,108,509,2026-08-25,2026-08-25,2633.08,2633.08,2633.08,,,2026-09-12 23:05:03
02c7e2069cec48358f4a,119,509,2026-08-26,2026-08-26,657.87,657.87,657.87,,,2026-09-12 23:05:03
0c946a03adb147719a2e,117,509,2026-08-27,2026-08-27,1285.88,1285.88,1285.88,,,2026-09-12 23:05:03
308b574cf3a042029df1,120,509,2026-08-28,2026-08-28,688.01,688.01,688.01,,,2026-09-12 23:05:03
e3ee0dbc4dad47e39670,109,509,2026-08-29,2026-08-29,52.68,52.68,52.68,,,2026-09-12 23:05:03
2bb555d167e94dfbbc9f,107,509,2026-08-30,2026-08-30,5048.92,5048.92,5048.92,,,2026-09-12 23:05:03
ee058d83adae451f92f9,120,509,2026-08-31,2026-08-31,5267.36,5267.36,5267.36,,,2026-09-12 23:05:03
3b2379deb3d54074b0fe,105,509,2026-09-01,2026-09-01,228.4,228.4,228.4,,,2026-09-12 23:05:03
cdb4b8625d214ae7bbd3,108,509,2026-09-02,2026-09-02,2092.74,2092.74,2092.74,,,2026-09-12 23:05:03
307fa716e6f04da6a4c3,101,509,2026-09-03,2026-09-03,451.26,451.26,451.26,,,2026-09-12 23:05:03
67a5820c267c40fe8a2a,109,509,2026-09-04,2026-09-04,432.46,432.46,432.46,,,2026-09-12 23:05:03
0207258e03fe41229b2c,101,509,2026-09-05,2026-09-05,1769.76,1769.76,1769.76,,,2026-09-12 23:05:03
8e0cae3898304a7088fe,108,509,2026-09-06,2026-09-06,1249.96,1249.96,1249.96,,,2026-09-12 23:05:03
2e4965a1ede14a9fbc35,115,509,2026-09-07,2026-09-07,36.12,36.12,36.12,,,2026-09-12 23:05:03
ba07af00f9c94b4da352,118,509,2026-09-08,2026-09-08,1181.21,1181.21,1181.21,,,2026-09-12 23:05:03
f781a7188cc04f58afbf,114,509,2026-09-09,2026-09-09,713.64,713.64,713.64,,,2026-09-12 23:05:03
4ca71b04a30146c8996a,119,509,2026-08-11,2026-08-11,51.09,51.09,51.09,,,2026-09-12 23:05:03
912a429539874d7ebe58,110,509,2026-08-12,2026-08-12,2079.76,2079.76,2079.76,,,2026-09-12 23:05:03
2599a28aabc248868622,118,509,2026-08-13,2026-08-13,1601.32,1601.32,1601.32,,,2026-09-12 23:05:03
a9126126bf8842b3a64d,119,509,2026-08-14,2026-08-14,2052.7,2052.7,2052.7,,,2026-09-12 23:05:03
4a3177bf63ba4f3bb7cb,113,509,2026-08-15,2026-08-15,2895.6,2895.6,2895.6,,,2026-09-12 23:05:03
3d992e9bb0604130852a,103,509,2026-08-16,2026-08-16,2221.25,2221.25,2221.25,,,2026-09-12 23:05:03
37ffa6a904d549eea914,102,509,2026-08-17,2026-08-17,994.02,994.02,994.02,,,2026-09-12 23:05:03
7533ecbcc4974dbd9013,117,509,2026-08-18,2026-08-18,7233.46,7233.46,7233.46,,,2026-09-12 23:05:03
99cce475eaf142288cd7,107,509,2026-08-19,2026-08-19,4129.9,4129.9,4129.9,,,2026-09-12 23:05:03
c611a3dcd7e04f498067,120,509,2026-08-20,2026-08-20,2536.15,2536.15,2536.15,,,2026-09-12 23:05:03
f62dc903d697480595a1,118,509,2026-08-21,2026-08-21,1067.98,1067.98,1067.98,,,2026-09-12 23:05:03
5d0ec2de489049319416,108,509,2026-08-22,2026-08-22,2379.9,2379.9,2379.9,,,2026-09-12 23:05:03
